Bond_Sale_Date,Bond_ID,Sale_Amount,Bond_Maturity_Date,Bond_Type,Interest_Rate
2024-09-03 23:16:22.661190,BOND_199,16182.14,2025-03-28 23:16:22.714346,Corporate Bond,1.85
2023-12-24 23:16:22.661190,BOND_100,36315.99,2024-06-29 23:16:22.714346,Government Bond,3.27
2023-10-11 23:16:22.661190,BOND_108,20900.72,2024-06-18 23:16:22.714346,Corporate Bond,3.04
2024-06-27 23:16:22.661190,BOND_10,17539.29,2025-06-14 23:16:22.714346,Government Bond,3.12
2024-07-21 23:16:22.661190,BOND_93,39280.97,2024-12-09 23:16:22.714346,Corporate Bond,4.96
2024-04-27 23:16:22.661190,BOND_180,40041.91,2025-01-08 23:16:22.714346,Government Bond,2.29
2024-07-31 23:16:22.661190,BOND_101,15070.4,2024-11-16 23:16:22.714346,Corporate Bond,2.42
2024-09-19 23:16:22.661190,BOND_160,14106.9,2025-05-27 23:16:22.714346,Government Bond,2.14
2024-01-11 23:16:22.661190,BOND_25,36263.32,2024-10-22 23:16:22.714346,Corporate Bond,4.11
2024-01-22 23:16:22.661190,BOND_146,40839.26,2024-12-30 23:16:22.714346,Government Bond,3.75
2024-05-02 23:16:22.661190,BOND_99,39718.75,2025-01-16 23:16:22.714346,Government Bond,4.68
2024-08-14 23:16:22.661190,BOND_43,40739.84,2024-04-25 23:16:22.714346,Government Bond,2.22
2023-10-23 23:16:22.661190,BOND_42,33047.49,2025-03-29 23:16:22.714346,Corporate Bond,3.96
2024-03-07 23:16:22.661190,BOND_142,35599.59,2025-01-26 23:16:22.714346,Corporate Bond,1.46
2023-10-07 23:16:22.661190,BOND_189,35998.83,2024-07-09 23:16:22.714346,Government Bond,1.98
2023-11-19 23:16:22.661190,BOND_177,43024.91,2024-08-06 23:16:22.714346,Corporate Bond,4.39
2024-06-26 23:16:22.661190,BOND_54,47377.43,2024-09-26 23:16:22.714346,Corporate Bond,2.94
2024-05-19 23:16:22.661190,BOND_178,14278.8,2024-06-24 23:16:22.714346,Corporate Bond,3.21
2023-11-22 23:16:22.661190,BOND_118,18159.42,2024-08-11 23:16:22.714346,Corporate Bond,4.52
2024-03-14 23:16:22.661190,BOND_121,49993.32,2024-11-26 23:16:22.714346,Government Bond,2.34
2023-12-07 23:16:22.661190,BOND_199,45002.7,2024-11-25 23:16:22.714346,Government Bond,1.19
2024-01-16 23:16:22.661190,BOND_86,17493.13,2024-02-29 23:16:22.714346,Government Bond,1.76
2024-02-04 23:16:22.661190,BOND_33,13013.14,2024-10-22 23:16:22.714346,Government Bond,2.21
2024-09-11 23:16:22.661190,BOND_79,44858.81,2024-09-09 23:16:22.714346,Government Bond,1.82
2024-05-18 23:16:22.661190,BOND_31,38295.19,2024-07-01 23:16:22.714346,Corporate Bond,3.56
2023-12-27 23:16:22.661190,BOND_186,10547.1,2025-01-09 23:16:22.714346,Corporate Bond,4.28
2024-01-17 23:16:22.661190,BOND_163,19869.92,2024-10-06 23:16:22.714346,Government Bond,4.69
2024-07-20 23:16:22.661190,BOND_10,14666.29,2024-03-11 23:16:22.714346,Government Bond,2.93
2024-07-05 23:16:22.661190,BOND_23,26862.63,2024-12-26 23:16:22.714346,Corporate Bond,1.91
2024-03-28 23:16:22.661190,BOND_145,31640.38,2024-07-25 23:16:22.714346,Corporate Bond,2.46
2024-03-08 23:16:22.661190,BOND_13,29186.69,2024-11-10 23:16:22.714346,Corporate Bond,3.21
2024-07-14 23:16:22.661190,BOND_23,13583.83,2024-10-30 23:16:22.714346,Corporate Bond,3.63
2024-01-10 23:16:22.661190,BOND_37,46162.27,2024-10-14 23:16:22.714346,Corporate Bond,3.37
2024-01-17 23:16:22.661190,BOND_165,26069.05,2024-11-10 23:16:22.714346,Corporate Bond,1.44
2023-12-29 23:16:22.661190,BOND_83,12396.59,2024-11-09 23:16:22.714346,Government Bond,4.65
2024-08-11 23:16:22.661190,BOND_86,47276.49,2024-12-06 23:16:22.714346,Corporate Bond,3.67
2024-05-21 23:16:22.661190,BOND_139,18655.61,2025-06-17 23:16:22.714346,Government Bond,2.72
2024-07-15 23:16:22.661190,BOND_41,41101.6,2024-12-17 23:16:22.714346,Corporate Bond,3.96
2024-03-10 23:16:22.661190,BOND_89,38913.23,2024-09-11 23:16:22.714346,Corporate Bond,1.61
2024-09-18 23:16:22.661190,BOND_6,17259.03,2024-09-27 23:16:22.714346,Government Bond,1.43
2024-07-08 23:16:22.661190,BOND_16,43657.94,2024-07-20 23:16:22.714346,Government Bond,4.03
2024-09-08 23:16:22.661190,BOND_167,44503.89,2025-06-21 23:16:22.714346,Corporate Bond,2.54
2023-12-28 23:16:22.661190,BOND_26,42114.57,2024-02-11 23:16:22.714346,Corporate Bond,4.75
2023-10-15 23:16:22.661190,BOND_49,45404.27,2025-03-01 23:16:22.714346,Government Bond,2.89
2024-06-17 23:16:22.661190,BOND_185,33493.22,2025-02-06 23:16:22.714346,Government Bond,1.33
2024-01-29 23:16:22.661190,BOND_75,18821.4,2024-07-14 23:16:22.714346,Government Bond,4.34
2023-12-12 23:16:22.661190,BOND_147,14786.85,2024-11-21 23:16:22.714346,Corporate Bond,3.31
2024-01-18 23:16:22.661190,BOND_32,27759.98,2025-03-19 23:16:22.714346,Corporate Bond,1.02
2024-09-02 23:16:22.661190,BOND_145,26673.31,2025-05-26 23:16:22.714346,Corporate Bond,2.46
2024-05-21 23:16:22.661190,BOND_61,39797.07,2024-12-14 23:16:22.714346,Government Bond,3.85
2024-01-02 23:16:22.661190,BOND_74,42007.37,2024-10-09 23:16:22.714346,Government Bond,4.54
2024-07-22 23:16:22.661190,BOND_160,17176.82,2024-11-16 23:16:22.714346,Corporate Bond,4.27
2024-04-13 23:16:22.661190,BOND_98,30025.83,2024-08-20 23:16:22.714346,Corporate Bond,1.06
2024-02-27 23:16:22.661190,BOND_126,37063.51,2025-07-16 23:16:22.714346,Corporate Bond,1.54
2024-09-22 23:16:22.661190,BOND_145,17526.3,2025-05-12 23:16:22.714346,Corporate Bond,1.02
2024-03-17 23:16:22.661190,BOND_87,16335.09,2024-08-20 23:16:22.714346,Government Bond,4.02
2024-04-17 23:16:22.661190,BOND_78,40009.33,2024-08-12 23:16:22.714346,Corporate Bond,1.59
2023-11-10 23:16:22.661190,BOND_55,18851.03,2024-10-18 23:16:22.714346,Government Bond,1.6
2024-09-17 23:16:22.661190,BOND_182,12969.11,2024-04-25 23:16:22.714346,Corporate Bond,1.49
2024-05-01 23:16:22.661190,BOND_90,33405.96,2024-11-04 23:16:22.714346,Corporate Bond,1.75
2024-08-04 23:16:22.661190,BOND_173,15678.33,2025-05-17 23:16:22.714346,Corporate Bond,4.16
2024-08-06 23:16:22.661190,BOND_45,36559.06,2025-05-17 23:16:22.714346,Government Bond,3.02
2024-03-21 23:16:22.661190,BOND_176,25464.42,2024-05-15 23:16:22.714346,Corporate Bond,3.59
2024-09-13 23:16:22.661190,BOND_128,24086.78,2024-03-08 23:16:22.714346,Corporate Bond,3.76
2024-04-19 23:16:22.661190,BOND_167,27754.73,2024-06-20 23:16:22.714346,Government Bond,4.23
2024-09-10 23:16:22.661190,BOND_25,38409.56,2025-03-02 23:16:22.714346,Corporate Bond,3.99
2024-06-25 23:16:22.661190,BOND_111,43557.29,2025-04-03 23:16:22.714346,Government Bond,4.9
2024-04-03 23:16:22.661190,BOND_161,16507.32,2025-01-22 23:16:22.714346,Corporate Bond,1.01
2024-09-11 23:16:22.661190,BOND_23,14740.63,2024-06-29 23:16:22.714346,Corporate Bond,3.42
2024-02-24 23:16:22.661190,BOND_117,34578.98,2024-04-14 23:16:22.714346,Corporate Bond,2.95
2024-02-10 23:16:22.661190,BOND_27,48868.7,2024-05-27 23:16:22.714346,Corporate Bond,1.66
2024-04-25 23:16:22.661190,BOND_1,44739.16,2024-10-13 23:16:22.714346,Corporate Bond,1.47
2024-08-20 23:16:22.661190,BOND_23,46359.1,2024-08-13 23:16:22.714346,Corporate Bond,1.64
2024-03-29 23:16:22.661190,BOND_136,40780.08,2024-11-18 23:16:22.714346,Corporate Bond,4.35
2024-04-15 23:16:22.662189,BOND_4,25445.11,2024-03-12 23:16:22.714346,Government Bond,3.13
2024-04-19 23:16:22.662189,BOND_30,15300.29,2024-12-27 23:16:22.714346,Government Bond,3.35
2024-08-01 23:16:22.662189,BOND_35,38354.14,2024-01-18 23:16:22.714346,Government Bond,4.07
2024-02-16 23:16:22.662189,BOND_139,16933.26,2024-12-01 23:16:22.714346,Government Bond,1.75
2024-05-29 23:16:22.662189,BOND_96,42180.26,2024-01-04 23:16:22.714346,Corporate Bond,4.51
2024-07-18 23:16:22.662189,BOND_3,26306.53,2024-04-21 23:16:22.714346,Government Bond,2.26
2024-08-27 23:16:22.662189,BOND_12,19070.49,2025-02-14 23:16:22.714346,Government Bond,1.02
2023-12-28 23:16:22.662189,BOND_23,21231.03,2025-04-14 23:16:22.714346,Corporate Bond,2.0
2023-12-13 23:16:22.662189,BOND_86,45653.79,2024-11-21 23:16:22.714346,Government Bond,3.0
2023-10-09 23:16:22.662189,BOND_37,49728.89,2025-03-17 23:16:22.714346,Government Bond,1.99
2024-01-24 23:16:22.662189,BOND_43,39635.94,2024-07-18 23:16:22.714346,Government Bond,3.56
2024-08-13 23:16:22.662189,BOND_100,24216.99,2024-11-21 23:16:22.714346,Government Bond,1.81
2024-01-27 23:16:22.662189,BOND_156,20414.77,2025-04-07 23:16:22.714346,Corporate Bond,1.57
2024-03-07 23:16:22.662189,BOND_186,30858.42,2025-04-10 23:16:22.714346,Government Bond,1.43
2024-02-22 23:16:22.662189,BOND_133,23141.15,2024-03-13 23:16:22.714346,Government Bond,1.8
2024-06-17 23:16:22.662189,BOND_74,15257.88,2025-01-27 23:16:22.714346,Corporate Bond,3.08
2024-05-03 23:16:22.662189,BOND_180,16500.61,2024-09-28 23:16:22.714346,Corporate Bond,1.12
2023-10-29 23:16:22.662189,BOND_54,30455.5,2025-01-28 23:16:22.714346,Corporate Bond,2.21
2024-05-13 23:16:22.662189,BOND_159,17054.58,2024-09-18 23:16:22.714346,Government Bond,3.02
2024-09-18 23:16:22.662189,BOND_171,17285.39,2024-04-28 23:16:22.714346,Government Bond,1.98
2024-05-12 23:16:22.662189,BOND_118,40404.23,2025-01-12 23:16:22.714346,Government Bond,4.45
2024-02-17 23:16:22.662189,BOND_102,20424.65,2025-01-23 23:16:22.714346,Corporate Bond,4.83
2024-03-10 23:16:22.662189,BOND_123,24559.49,2024-05-20 23:16:22.714346,Government Bond,2.97
2024-06-28 23:16:22.662189,BOND_87,16482.9,2024-11-21 23:16:22.714346,Government Bond,4.41
2023-11-19 23:16:22.662189,BOND_141,47667.83,2024-10-11 23:16:22.714346,Government Bond,4.12
2024-02-05 23:16:22.662189,BOND_139,49736.9,2024-06-15 23:16:22.714346,Government Bond,2.44
2024-09-19 23:16:22.662189,BOND_121,17928.71,2024-10-27 23:16:22.714346,Government Bond,1.65
2024-09-12 23:16:22.662189,BOND_176,13088.66,2024-12-17 23:16:22.714346,Government Bond,1.4
2024-05-01 23:16:22.662189,BOND_103,44347.03,2024-08-10 23:16:22.714346,Corporate Bond,2.94
2024-04-16 23:16:22.662189,BOND_177,44402.85,2024-05-23 23:16:22.714346,Government Bond,1.24
2024-09-02 23:16:22.662189,BOND_68,17322.81,2025-08-12 23:16:22.714346,Government Bond,2.42
2023-10-13 23:16:22.662189,BOND_143,20333.59,2025-08-03 23:16:22.714346,Government Bond,2.56
2023-11-10 23:16:22.662189,BOND_59,41992.52,2024-10-23 23:16:22.714346,Government Bond,1.3
2024-06-16 23:16:22.662189,BOND_49,19187.23,2024-11-21 23:16:22.714346,Government Bond,2.14
2024-05-01 23:16:22.662189,BOND_88,40940.16,2025-07-28 23:16:22.714346,Corporate Bond,2.47
2024-05-04 23:16:22.662189,BOND_14,30307.62,2025-04-03 23:16:22.714346,Government Bond,2.27
2024-06-21 23:16:22.662189,BOND_119,15916.16,2025-05-01 23:16:22.714346,Corporate Bond,3.75
2024-05-19 23:16:22.662189,BOND_39,16903.08,2024-11-21 23:16:22.714346,Corporate Bond,4.3
2024-09-17 23:16:22.662189,BOND_198,38985.11,2025-04-16 23:16:22.714346,Corporate Bond,2.9
2024-05-20 23:16:22.662189,BOND_30,12881.18,2024-04-01 23:16:22.714346,Corporate Bond,4.14
2024-02-12 23:16:22.662189,BOND_50,38160.61,2025-02-26 23:16:22.714346,Government Bond,2.4
2024-08-10 23:16:22.662189,BOND_141,44487.22,2025-02-24 23:16:22.714346,Government Bond,3.94
2024-05-27 23:16:22.662189,BOND_50,19157.81,2025-03-03 23:16:22.714346,Corporate Bond,1.02
2024-06-15 23:16:22.662189,BOND_43,47252.95,2023-12-24 23:16:22.714346,Corporate Bond,3.54
2024-06-04 23:16:22.662189,BOND_131,23995.6,2024-09-06 23:16:22.714346,Corporate Bond,4.43
2023-10-23 23:16:22.662189,BOND_6,18017.76,2024-10-28 23:16:22.714346,Government Bond,4.06
2024-04-28 23:16:22.662189,BOND_3,47011.91,2024-09-23 23:16:22.714346,Government Bond,3.34
2024-06-20 23:16:22.662189,BOND_47,10641.57,2025-07-19 23:16:22.714346,Government Bond,3.46
2024-01-22 23:16:22.662189,BOND_148,13375.66,2024-12-17 23:16:22.714346,Corporate Bond,4.81
2024-05-28 23:16:22.662189,BOND_45,43864.42,2023-12-27 23:16:22.714346,Government Bond,4.35
2024-09-18 23:16:22.662189,BOND_142,31575.73,2025-04-30 23:16:22.714346,Corporate Bond,2.71
2024-01-27 23:16:22.662189,BOND_17,29262.35,2025-05-23 23:16:22.714346,Government Bond,3.9
2024-08-20 23:16:22.662189,BOND_103,31215.28,2024-01-24 23:16:22.714346,Corporate Bond,3.33
2024-01-30 23:16:22.662189,BOND_155,31125.47,2024-10-08 23:16:22.714346,Corporate Bond,2.94
2023-11-22 23:16:22.662189,BOND_38,33482.79,2024-12-11 23:16:22.714346,Government Bond,1.4
2024-09-08 23:16:22.662189,BOND_42,47762.86,2024-01-16 23:16:22.714346,Corporate Bond,2.93
2024-03-22 23:16:22.662189,BOND_82,20701.91,2024-09-07 23:16:22.714346,Corporate Bond,4.08
2023-10-23 23:16:22.662189,BOND_69,33057.18,2024-07-12 23:16:22.714346,Corporate Bond,2.02
2023-11-02 23:16:22.662189,BOND_129,27859.44,2024-12-28 23:16:22.714346,Government Bond,4.25
2023-11-25 23:16:22.662189,BOND_114,21385.5,2024-09-19 23:16:22.714346,Corporate Bond,2.64
2024-07-17 23:16:22.662189,BOND_62,35563.61,2025-02-28 23:16:22.714346,Corporate Bond,3.42
2024-10-01 23:16:22.662189,BOND_15,49435.94,2025-05-05 23:16:22.714346,Corporate Bond,4.46
2024-07-22 23:16:22.662189,BOND_193,13848.86,2024-05-26 23:16:22.714346,Corporate Bond,3.67
2024-06-07 23:16:22.662189,BOND_57,20059.72,2024-11-17 23:16:22.714346,Corporate Bond,3.55
2024-08-17 23:16:22.662189,BOND_193,13530.13,2025-01-26 23:16:22.714346,Corporate Bond,3.81
2023-12-11 23:16:22.662189,BOND_84,37563.22,2024-06-13 23:16:22.714346,Corporate Bond,3.89
2024-01-11 23:16:22.662189,BOND_120,16714.43,2025-03-09 23:16:22.714346,Government Bond,3.0
2024-08-19 23:16:22.662189,BOND_123,34699.57,2025-07-13 23:16:22.714346,Corporate Bond,2.8
2024-08-23 23:16:22.662189,BOND_155,24778.15,2024-08-06 23:16:22.714346,Government Bond,2.95
2023-10-10 23:16:22.662189,BOND_76,34420.32,2025-07-31 23:16:22.714346,Corporate Bond,1.33
2023-12-07 23:16:22.662189,BOND_147,21058.08,2025-01-23 23:16:22.714346,Government Bond,3.21
2024-05-01 23:16:22.662189,BOND_88,13821.24,2025-03-19 23:16:22.714346,Government Bond,2.38
2023-12-04 23:16:22.662189,BOND_79,32440.67,2025-03-25 23:16:22.714346,Government Bond,1.5
2024-01-07 23:16:22.662189,BOND_70,44306.1,2024-08-09 23:16:22.714346,Government Bond,3.71
2024-06-28 23:16:22.662189,BOND_97,10649.62,2024-03-27 23:16:22.714346,Government Bond,2.79
2024-03-22 23:16:22.662189,BOND_75,12463.17,2024-09-06 23:16:22.714346,Corporate Bond,2.22
2024-09-18 23:16:22.662189,BOND_101,30321.69,2024-12-27 23:16:22.714346,Government Bond,2.67
2024-01-07 23:16:22.662189,BOND_175,37735.69,2024-09-12 23:16:22.714346,Government Bond,2.17
2024-09-07 23:16:22.662189,BOND_5,17748.98,2024-06-30 23:16:22.714346,Corporate Bond,2.33
2024-07-31 23:16:22.662189,BOND_172,21466.53,2024-10-29 23:16:22.714346,Government Bond,2.68
2024-05-13 23:16:22.662189,BOND_183,17307.56,2024-03-17 23:16:22.714346,Government Bond,1.67
2024-02-17 23:16:22.662189,BOND_55,12705.57,2024-06-26 23:16:22.714346,Government Bond,4.67
2024-05-13 23:16:22.662189,BOND_135,23760.66,2024-10-05 23:16:22.714346,Corporate Bond,4.83
2024-07-31 23:16:22.662189,BOND_186,14193.24,2025-05-07 23:16:22.714346,Corporate Bond,4.67
2024-05-12 23:16:22.662189,BOND_139,17924.63,2025-01-08 23:16:22.714346,Government Bond,4.09
2024-09-21 23:16:22.662189,BOND_149,11750.16,2024-05-17 23:16:22.714346,Government Bond,2.1
2024-02-07 23:16:22.662189,BOND_38,38513.03,2024-01-17 23:16:22.714346,Corporate Bond,3.04
2024-07-25 23:16:22.662189,BOND_150,30900.14,2024-11-01 23:16:22.714346,Corporate Bond,3.81
2024-05-16 23:16:22.662189,BOND_191,21551.72,2024-06-24 23:16:22.714346,Corporate Bond,4.91
2024-03-20 23:16:22.662189,BOND_179,13956.44,2024-07-14 23:16:22.714346,Corporate Bond,2.91
2023-11-13 23:16:22.662189,BOND_160,32568.02,2024-12-01 23:16:22.714346,Government Bond,4.04
2023-11-20 23:16:22.662189,BOND_79,19816.92,2024-09-30 23:16:22.714346,Government Bond,1.86
2023-11-19 23:16:22.662189,BOND_25,25174.2,2024-09-18 23:16:22.714346,Corporate Bond,1.49
2024-05-01 23:16:22.662189,BOND_76,47283.88,2024-09-22 23:16:22.714346,Corporate Bond,1.12
2023-12-04 23:16:22.662189,BOND_40,16774.7,2024-11-07 23:16:22.714346,Government Bond,3.0
2024-04-14 23:16:22.662189,BOND_48,47429.02,2024-08-30 23:16:22.714346,Corporate Bond,3.8
2024-03-09 23:16:22.662189,BOND_17,42585.41,2025-04-05 23:16:22.714346,Corporate Bond,3.79
2024-01-12 23:16:22.662189,BOND_139,43774.24,2025-02-13 23:16:22.714346,Government Bond,4.59
2024-08-11 23:16:22.662189,BOND_158,34608.85,2025-07-11 23:16:22.714346,Corporate Bond,2.01
2024-02-27 23:16:22.662189,BOND_2,26014.74,2024-10-31 23:16:22.714346,Corporate Bond,3.1
2023-12-12 23:16:22.662189,BOND_61,45473.41,2025-06-11 23:16:22.714346,Corporate Bond,2.55
2024-01-16 23:16:22.662189,BOND_127,49608.44,2025-02-26 23:16:22.714346,Corporate Bond,2.16
2024-08-30 23:16:22.662189,BOND_57,10075.61,2024-12-20 23:16:22.714346,Government Bond,2.72
2024-05-19 23:16:22.662189,BOND_199,48955.92,2024-06-05 23:16:22.714346,Government Bond,2.25
2024-05-25 23:16:22.662189,BOND_70,23020.42,2024-12-06 23:16:22.714346,Corporate Bond,3.59
2024-09-26 23:16:22.662189,BOND_15,18853.43,2024-07-16 23:16:22.714346,Government Bond,3.58
2024-07-12 23:16:22.662189,BOND_162,41779.98,2024-09-21 23:16:22.714346,Government Bond,3.04
2024-01-15 23:16:22.662189,BOND_109,14433.03,2023-12-30 23:16:22.714346,Government Bond,1.95
2024-07-17 23:16:22.662189,BOND_97,47083.75,2024-11-13 23:16:22.714346,Government Bond,2.09
2024-01-21 23:16:22.662189,BOND_30,21114.26,2024-07-11 23:16:22.714346,Corporate Bond,2.38
2023-12-01 23:16:22.662189,BOND_56,37380.52,2024-05-11 23:16:22.714346,Corporate Bond,1.57
2023-12-26 23:16:22.662189,BOND_125,47012.02,2025-02-24 23:16:22.714346,Government Bond,2.75
2024-08-14 23:16:22.662189,BOND_171,20836.75,2024-04-28 23:16:22.714346,Government Bond,3.28
2024-07-11 23:16:22.662189,BOND_140,47157.88,2024-04-02 23:16:22.714346,Government Bond,2.07
2024-07-19 23:16:22.662189,BOND_15,20314.56,2024-08-02 23:16:22.714346,Corporate Bond,4.47
2024-09-25 23:16:22.662189,BOND_64,48125.97,2024-11-21 23:16:22.714346,Corporate Bond,1.58
2024-04-25 23:16:22.662189,BOND_32,33592.02,2024-02-06 23:16:22.714346,Corporate Bond,2.94
2024-07-05 23:16:22.662189,BOND_34,16630.18,2024-10-13 23:16:22.714346,Government Bond,1.35
2024-05-24 23:16:22.662189,BOND_8,41753.88,2024-02-26 23:16:22.714346,Government Bond,3.49
2024-05-23 23:16:22.662189,BOND_170,19961.61,2024-11-19 23:16:22.714346,Government Bond,3.66
2023-11-20 23:16:22.662189,BOND_91,19633.74,2025-07-16 23:16:22.714346,Corporate Bond,2.35
2024-02-23 23:16:22.662189,BOND_80,32596.68,2025-08-26 23:16:22.714346,Corporate Bond,2.41
2023-12-15 23:16:22.662189,BOND_164,22613.49,2025-08-29 23:16:22.714346,Corporate Bond,1.52
2024-06-24 23:16:22.662189,BOND_186,41223.29,2025-04-29 23:16:22.714346,Corporate Bond,2.73
2024-04-16 23:16:22.662189,BOND_80,37450.66,2024-07-04 23:16:22.714346,Corporate Bond,4.04
2023-11-07 23:16:22.662189,BOND_58,40069.86,2025-03-28 23:16:22.714346,Corporate Bond,2.9
2023-12-18 23:16:22.662189,BOND_105,18631.46,2024-08-02 23:16:22.714346,Corporate Bond,4.92
2023-11-23 23:16:22.662189,BOND_44,39066.27,2024-09-15 23:16:22.714346,Corporate Bond,3.61
2024-06-03 23:16:22.662189,BOND_52,29725.06,2025-01-31 23:16:22.714346,Government Bond,2.53
2024-04-02 23:16:22.662189,BOND_48,45188.52,2024-04-21 23:16:22.714346,Corporate Bond,3.93
2024-02-16 23:16:22.662189,BOND_143,15279.01,2024-12-08 23:16:22.714346,Government Bond,2.85
2024-02-24 23:16:22.662189,BOND_183,19070.75,2024-06-18 23:16:22.714346,Government Bond,3.16
2023-12-05 23:16:22.662189,BOND_103,12148.68,2025-03-19 23:16:22.714346,Corporate Bond,4.89
2024-05-28 23:16:22.662189,BOND_50,31987.78,2024-08-27 23:16:22.714346,Corporate Bond,2.17
2024-07-31 23:16:22.662189,BOND_72,30938.19,2025-02-10 23:16:22.714346,Corporate Bond,3.55
2024-05-25 23:16:22.662189,BOND_27,13918.27,2024-04-10 23:16:22.714346,Corporate Bond,1.92
2024-08-29 23:16:22.662189,BOND_33,38539.56,2025-08-02 23:16:22.714346,Government Bond,2.81
2024-03-04 23:16:22.662189,BOND_11,33299.39,2024-03-02 23:16:22.714346,Corporate Bond,4.83
2024-07-04 23:16:22.662189,BOND_174,30678.56,2025-03-01 23:16:22.714346,Government Bond,4.22
2024-08-18 23:16:22.662189,BOND_6,22223.89,2024-04-12 23:16:22.714346,Government Bond,2.03
2023-11-10 23:16:22.662189,BOND_57,47432.85,2024-10-10 23:16:22.714346,Corporate Bond,1.83
2024-07-12 23:16:22.662189,BOND_182,38886.2,2024-12-25 23:16:22.714346,Government Bond,4.69
2024-01-18 23:16:22.662189,BOND_70,30720.76,2025-02-02 23:16:22.714346,Government Bond,1.12
2024-09-20 23:16:22.662189,BOND_178,35790.81,2025-01-26 23:16:22.714346,Corporate Bond,3.51
2024-08-25 23:16:22.662189,BOND_112,25598.46,2024-11-04 23:16:22.714346,Government Bond,2.23
2024-07-11 23:16:22.662189,BOND_13,12142.19,2024-09-02 23:16:22.714346,Corporate Bond,2.26
2024-06-02 23:16:22.662189,BOND_170,16549.65,2024-10-29 23:16:22.714346,Corporate Bond,3.49
2024-08-05 23:16:22.662189,BOND_34,10784.97,2024-07-26 23:16:22.714346,Corporate Bond,2.56
2023-10-14 23:16:22.662189,BOND_16,25265.05,2025-04-06 23:16:22.714346,Government Bond,2.93
2023-10-22 23:16:22.662189,BOND_50,10812.91,2024-02-24 23:16:22.714346,Government Bond,1.5
2024-01-19 23:16:22.662189,BOND_45,39836.99,2024-05-30 23:16:22.714346,Corporate Bond,2.25
2024-02-05 23:16:22.662189,BOND_121,30347.64,2024-07-22 23:16:22.714346,Government Bond,1.17
2024-07-23 23:16:22.662189,BOND_176,34129.25,2024-07-19 23:16:22.714346,Government Bond,2.72
2024-05-16 23:16:22.662189,BOND_13,13136.77,2024-06-12 23:16:22.714346,Government Bond,2.63
2023-11-10 23:16:22.662189,BOND_50,33667.18,2024-09-21 23:16:22.714346,Government Bond,4.97
2023-11-15 23:16:22.662189,BOND_24,29364.27,2024-11-06 23:16:22.714346,Corporate Bond,3.65
2023-12-25 23:16:22.662189,BOND_149,41041.96,2024-08-24 23:16:22.714346,Government Bond,1.72
2024-04-30 23:16:22.662189,BOND_119,37020.27,2025-02-16 23:16:22.714346,Government Bond,4.77
2024-03-31 23:16:22.662189,BOND_23,43024.33,2025-04-16 23:16:22.714346,Government Bond,4.78
